latitude,longitude,elevation,slope,clay_percentage,aspect,aspect_sin,aspect_cos,clay_percent,sand_percent,silt_percent,bulk_density,shear_stress_factor,isric_fetched
25.6,93.15,332.0,13.1,35.4,270.0,-1.0,-0.0,35.4,29.5,35.1,1.23,0.1843,False
25.6,93.16,408.0,20.9,35.4,270.0,-1.0,-0.0,35.4,29.5,35.1,1.229,0.2903,False
25.6,93.17,307.0,12.5,35.2,0.0,0.0,1.0,35.2,29.6,35.2,1.229,0.1761,False
25.6,93.18,241.0,13.8,35.0,180.0,0.0,-1.0,35.0,29.7,35.3,1.228,0.1942,False
25.6,93.19,353.0,15.3,34.8,270.0,-1.0,-0.0,34.8,29.9,35.4,1.227,0.2151,False
25.6,93.2,343.0,14.2,34.6,270.0,-1.0,-0.0,34.6,30.0,35.5,1.226,0.2001,False
25.6,93.21,429.0,23.0,34.4,270.0,-1.0,-0.0,34.4,30.1,35.5,1.225,0.319,False
25.6,93.22,377.0,17.8,34.2,270.0,-1.0,-0.0,34.2,30.2,35.6,1.224,0.2498,False
25.6,93.23,358.0,15.8,34.1,270.0,-1.0,-0.0,34.1,30.3,35.6,1.222,0.2228,False
25.6,93.24,350.0,15.0,34.0,270.0,-1.0,-0.0,34.0,30.3,35.7,1.221,0.212,False
25.6,93.25,450.0,25.0,33.9,270.0,-1.0,-0.0,33.9,30.4,35.7,1.22,0.3464,False
25.6,93.26,338.0,13.8,33.9,0.0,0.0,1.0,33.9,30.4,35.7,1.218,0.1958,False
25.6,93.27,354.0,15.4,33.8,270.0,-1.0,-0.0,33.8,30.5,35.7,1.217,0.2182,False
25.6,93.28,406.0,20.7,33.8,270.0,-1.0,-0.0,33.8,30.5,35.7,1.216,0.2907,False
25.6,93.29,407.0,20.8,33.8,270.0,-1.0,-0.0,33.8,30.5,35.7,1.215,0.2923,False
25.61,92.68,662.0,33.3,31.5,312.1,-0.742,0.6704,31.5,33.0,35.5,1.208,0.4545,False
25.61,92.69,636.0,39.8,31.5,270.0,-1.0,-0.0,31.5,33.0,35.5,1.209,0.5295,False
25.61,92.7,593.0,36.8,31.4,270.0,-1.0,-0.0,31.4,33.0,35.5,1.209,0.4955,False
25.61,92.71,568.0,35.0,31.4,270.0,-1.0,-0.0,31.4,33.0,35.6,1.209,0.4744,False
25.61,92.72,558.0,34.2,31.4,270.0,-1.0,-0.0,31.4,33.0,35.6,1.209,0.4649,False
25.61,92.73,462.0,26.1,31.5,270.0,-1.0,-0.0,31.5,33.0,35.6,1.209,0.3639,False
25.61,92.74,317.0,17.6,31.5,0.0,0.0,1.0,31.5,32.9,35.6,1.209,0.2501,False
25.61,92.75,273.0,8.7,31.5,180.0,0.0,-1.0,31.5,32.9,35.6,1.208,0.1252,False
25.61,92.76,343.0,14.2,31.6,270.0,-1.0,-0.0,31.6,32.8,35.6,1.208,0.2031,False
25.61,92.77,378.0,17.9,31.7,270.0,-1.0,-0.0,31.7,32.8,35.5,1.207,0.2546,False
25.61,92.78,340.0,13.9,31.8,270.0,-1.0,-0.0,31.8,32.7,35.5,1.206,0.1992,False
25.61,92.79,300.0,9.6,31.8,270.0,-1.0,-0.0,31.8,32.6,35.5,1.205,0.1384,False
25.61,92.8,293.0,8.8,31.9,270.0,-1.0,-0.0,31.9,32.5,35.5,1.205,0.127,False
25.61,92.81,254.0,4.9,32.0,0.0,0.0,1.0,32.0,32.4,35.5,1.204,0.0709,False
25.61,92.82,291.0,8.6,32.1,270.0,-1.0,-0.0,32.1,32.4,35.6,1.203,0.1243,False
25.61,92.83,296.0,12.6,32.1,0.0,0.0,1.0,32.1,32.3,35.6,1.203,0.1813,False
25.61,92.84,194.0,12.6,32.2,0.0,0.0,1.0,32.2,32.2,35.6,1.203,0.1813,False
25.61,92.85,198.0,4.4,32.2,312.1,-0.742,0.6704,32.2,32.1,35.6,1.202,0.0638,False
25.61,92.86,164.0,5.8,32.3,90.0,1.0,0.0,32.3,32.1,35.7,1.203,0.084,False
25.61,92.87,166.0,5.5,32.3,90.0,1.0,0.0,32.3,32.0,35.7,1.203,0.0797,False
25.61,92.88,174.0,4.6,32.3,90.0,1.0,0.0,32.3,31.9,35.7,1.203,0.0667,False
25.61,92.89,200.0,3.6,32.3,0.0,0.0,1.0,32.3,31.9,35.8,1.204,0.0522,False
25.61,92.9,171.0,5.0,32.3,90.0,1.0,0.0,32.3,31.8,35.8,1.204,0.0724,False
25.61,92.91,179.0,4.4,32.3,0.0,0.0,1.0,32.3,31.8,35.9,1.205,0.0637,False
25.61,92.92,144.0,8.0,32.3,90.0,1.0,0.0,32.3,31.7,35.9,1.206,0.1154,False
25.61,92.93,132.0,9.3,32.3,90.0,1.0,0.0,32.3,31.7,36.0,1.207,0.1339,False
25.61,92.94,124.0,10.2,32.3,90.0,1.0,0.0,32.3,31.6,36.1,1.207,0.1467,False
25.61,92.95,132.0,9.3,32.3,90.0,1.0,0.0,32.3,31.6,36.1,1.208,0.1338,False
25.61,92.96,184.0,6.9,32.3,132.1,0.742,-0.6704,32.3,31.6,36.1,1.21,0.0993,False
25.61,92.97,219.0,6.9,32.3,90.0,1.0,0.0,32.3,31.5,36.2,1.211,0.0992,False
25.61,92.98,271.0,10.3,32.3,0.0,0.0,1.0,32.3,31.5,36.2,1.212,0.1475,False
25.61,92.99,188.0,10.3,32.4,0.0,0.0,1.0,32.4,31.4,36.2,1.213,0.1474,False
25.61,93.0,205.0,3.5,32.4,180.0,0.0,-1.0,32.4,31.4,36.2,1.214,0.0503,False
25.61,93.01,215.0,3.5,32.5,90.0,1.0,0.0,32.5,31.3,36.2,1.215,0.0502,False
25.61,93.02,203.0,6.9,32.6,227.9,-0.742,-0.6704,32.6,31.2,36.2,1.216,0.0988,False
25.61,93.03,204.0,9.2,32.7,270.0,-1.0,-0.0,32.7,31.1,36.2,1.217,0.1314,False
25.61,93.04,268.0,6.9,32.8,312.1,-0.742,0.6704,32.8,31.0,36.2,1.219,0.0986,False
25.61,93.05,250.0,3.5,33.0,227.9,-0.742,-0.6704,33.0,30.9,36.1,1.22,0.05,False
25.61,93.06,270.0,5.7,33.2,227.9,-0.742,-0.6704,33.2,30.8,36.0,1.221,0.0813,False
25.61,93.07,283.0,7.7,33.4,270.0,-1.0,-0.0,33.4,30.7,36.0,1.223,0.1096,False
25.61,93.08,278.0,5.7,33.6,312.1,-0.742,0.6704,33.6,30.5,35.9,1.224,0.0811,False
25.61,93.09,242.0,3.5,33.9,312.1,-0.742,0.6704,33.9,30.3,35.7,1.225,0.0498,False
25.61,93.1,249.0,6.5,34.3,227.9,-0.742,-0.6704,34.3,30.1,35.6,1.226,0.0923,False
25.61,93.11,241.0,9.2,34.6,227.9,-0.742,-0.6704,34.6,29.9,35.4,1.228,0.1302,False
25.61,93.12,277.0,12.3,35.0,270.0,-1.0,-0.0,35.0,29.7,35.3,1.228,0.1735,False
25.61,93.13,333.0,9.3,35.3,270.0,-1.0,-0.0,35.3,29.5,35.1,1.229,0.1315,False
25.61,93.14,431.0,11.6,35.5,270.0,-1.0,-0.0,35.5,29.4,35.0,1.23,0.1635,False
25.61,93.15,400.0,15.8,35.6,227.9,-0.742,-0.6704,35.6,29.4,35.0,1.23,0.2214,False
25.61,93.16,425.0,20.9,35.5,270.0,-1.0,-0.0,35.5,29.4,35.0,1.23,0.29,False
25.61,93.17,358.0,15.8,35.4,312.1,-0.742,0.6704,35.4,29.5,35.1,1.229,0.2215,False
25.61,93.18,304.0,11.5,35.2,227.9,-0.742,-0.6704,35.2,29.6,35.2,1.228,0.1624,False
25.61,93.19,330.0,15.3,34.9,270.0,-1.0,-0.0,34.9,29.8,35.3,1.228,0.2149,False
25.61,93.2,347.0,17.5,34.7,227.9,-0.742,-0.6704,34.7,29.9,35.4,1.226,0.2453,False
25.61,93.21,337.0,23.0,34.5,270.0,-1.0,-0.0,34.5,30.0,35.5,1.225,0.319,False
25.61,93.22,402.0,17.8,34.3,270.0,-1.0,-0.0,34.3,30.1,35.5,1.224,0.2498,False
25.61,93.23,450.0,15.8,34.2,270.0,-1.0,-0.0,34.2,30.2,35.6,1.223,0.2226,False
25.61,93.24,345.0,19.1,34.1,227.9,-0.742,-0.6704,34.1,30.3,35.6,1.221,0.268,False
25.61,93.25,431.0,25.0,34.0,270.0,-1.0,-0.0,34.0,30.4,35.7,1.22,0.3464,False
25.61,93.26,456.0,19.1,33.9,312.1,-0.742,0.6704,33.9,30.4,35.7,1.219,0.2684,False
25.61,93.27,449.0,15.7,33.9,227.9,-0.742,-0.6704,33.9,30.5,35.7,1.217,0.2224,False
25.61,93.28,414.0,20.7,33.8,270.0,-1.0,-0.0,33.8,30.5,35.7,1.216,0.2907,False
25.61,93.29,392.0,20.8,33.8,270.0,-1.0,-0.0,33.8,30.5,35.7,1.215,0.2923,False
25.62,92.69,658.0,39.8,31.5,270.0,-1.0,-0.0,31.5,33.0,35.5,1.208,0.5299,False
25.62,92.7,635.0,36.8,31.5,270.0,-1.0,-0.0,31.5,33.0,35.5,1.208,0.4959,False
25.62,92.71,594.0,35.0,31.5,270.0,-1.0,-0.0,31.5,32.9,35.5,1.208,0.4748,False
25.62,92.72,555.0,34.2,31.5,270.0,-1.0,-0.0,31.5,32.9,35.5,1.208,0.4653,False
25.62,92.73,435.0,26.8,31.5,312.1,-0.742,0.6704,31.5,32.9,35.6,1.208,0.3732,False
25.62,92.74,359.0,20.0,31.6,312.1,-0.742,0.6704,31.6,32.9,35.6,1.208,0.2831,False
25.62,92.75,325.0,10.7,31.6,227.9,-0.742,-0.6704,31.6,32.8,35.6,1.207,0.1538,False
25.62,92.76,320.0,14.2,31.7,270.0,-1.0,-0.0,31.7,32.8,35.6,1.207,0.2032,False
25.62,92.77,286.0,17.9,31.7,270.0,-1.0,-0.0,31.7,32.7,35.6,1.206,0.2549,False
25.62,92.78,324.0,13.9,31.8,270.0,-1.0,-0.0,31.8,32.6,35.6,1.206,0.1992,False
25.62,92.79,336.0,10.4,31.9,312.1,-0.742,0.6704,31.9,32.6,35.6,1.205,0.1498,False
25.62,92.8,291.0,8.8,31.9,270.0,-1.0,-0.0,31.9,32.5,35.6,1.204,0.1271,False
25.62,92.81,247.0,6.5,32.0,312.1,-0.742,0.6704,32.0,32.4,35.6,1.204,0.094,False
25.62,92.82,308.0,8.6,32.1,270.0,-1.0,-0.0,32.1,32.3,35.6,1.204,0.1242,False
25.62,92.83,261.0,9.1,32.1,270.0,-1.0,-0.0,32.1,32.3,35.6,1.203,0.1315,False
25.62,92.84,275.0,6.8,32.2,312.1,-0.742,0.6704,32.2,32.2,35.7,1.203,0.0984,False
25.62,92.85,180.0,4.3,32.2,47.9,0.742,0.6704,32.2,32.1,35.7,1.203,0.0623,False
25.62,92.86,174.0,5.8,32.2,90.0,1.0,0.0,32.2,32.0,35.7,1.204,0.0839,False
25.62,92.87,199.0,5.5,32.2,90.0,1.0,0.0,32.2,32.0,35.8,1.204,0.0796,False
25.62,92.88,196.0,4.6,32.2,90.0,1.0,0.0,32.2,31.9,35.8,1.204,0.0666,False
25.62,92.89,215.0,3.7,32.2,47.9,0.742,0.6704,32.2,31.9,35.9,1.205,0.0536,False
25.62,92.9,195.0,5.0,32.2,90.0,1.0,0.0,32.2,31.8,36.0,1.206,0.0723,False
25.62,92.91,220.0,6.0,32.2,47.9,0.742,0.6704,32.2,31.8,36.0,1.207,0.0866,False
25.62,92.92,240.0,8.0,32.2,90.0,1.0,0.0,32.2,31.8,36.1,1.207,0.1153,False
25.62,92.93,190.0,9.3,32.2,90.0,1.0,0.0,32.2,31.7,36.1,1.208,0.1338,False
25.62,92.94,223.0,10.2,32.1,90.0,1.0,0.0,32.1,31.7,36.2,1.209,0.1465,False
25.62,92.95,147.0,9.3,32.1,90.0,1.0,0.0,32.1,31.6,36.2,1.211,0.1334,False
25.62,92.96,173.0,7.0,32.1,132.1,0.742,-0.6704,32.1,31.6,36.3,1.212,0.1006,False
25.62,92.97,155.0,4.7,32.1,227.9,-0.742,-0.6704,32.1,31.6,36.3,1.213,0.0676,False
25.62,92.98,192.0,6.3,32.1,270.0,-1.0,-0.0,32.1,31.5,36.4,1.214,0.0904,False
25.62,92.99,178.0,4.7,32.2,312.1,-0.742,0.6704,32.2,31.5,36.4,1.215,0.0674,False
25.62,93.0,170.0,3.5,32.2,132.1,0.742,-0.6704,32.2,31.4,36.4,1.216,0.0502,False
25.62,93.01,178.0,3.5,32.3,132.1,0.742,-0.6704,32.3,31.3,36.4,1.217,0.0502,False
25.62,93.02,236.0,3.5,32.4,180.0,0.0,-1.0,32.4,31.3,36.3,1.217,0.0502,False
25.62,93.03,234.0,3.5,32.5,180.0,0.0,-1.0,32.5,31.2,36.3,1.218,0.0501,False
25.62,93.04,289.0,3.5,32.7,180.0,0.0,-1.0,32.7,31.1,36.2,1.219,0.0501,False
25.62,93.05,299.0,3.5,32.9,180.0,0.0,-1.0,32.9,30.9,36.2,1.22,0.05,False
25.62,93.06,310.0,3.5,33.1,180.0,0.0,-1.0,33.1,30.8,36.1,1.222,0.05,False
25.62,93.07,278.0,3.5,33.4,180.0,0.0,-1.0,33.4,30.7,36.0,1.223,0.0499,False
25.62,93.08,281.0,3.5,33.7,180.0,0.0,-1.0,33.7,30.5,35.8,1.224,0.0499,False
25.62,93.09,236.0,3.5,34.0,180.0,0.0,-1.0,34.0,30.3,35.7,1.225,0.0498,False
25.62,93.1,276.0,3.5,34.4,180.0,0.0,-1.0,34.4,30.1,35.6,1.226,0.0498,False
25.62,93.11,280.0,3.5,34.7,180.0,0.0,-1.0,34.7,29.9,35.4,1.228,0.0497,False
25.62,93.12,278.0,3.5,35.1,180.0,0.0,-1.0,35.1,29.7,35.2,1.229,0.0497,False
25.62,93.13,347.0,3.5,35.4,180.0,0.0,-1.0,35.4,29.5,35.1,1.229,0.0497,False
25.62,93.14,484.0,3.5,35.6,180.0,0.0,-1.0,35.6,29.4,35.0,1.23,0.0496,False
25.62,93.15,305.0,3.5,35.67,180.0,0.0,-1.0,35.67,29.35,34.98,1.23,0.0496,False
25.62,93.16,346.0,3.5,35.6,180.0,0.0,-1.0,35.6,29.4,35.0,1.23,0.0496,False
25.62,93.17,360.0,3.5,35.4,180.0,0.0,-1.0,35.4,29.5,35.1,1.229,0.0497,False
25.62,93.18,281.0,3.5,35.2,180.0,0.0,-1.0,35.2,29.6,35.2,1.229,0.0497,False
25.62,93.19,220.0,3.5,35.0,180.0,0.0,-1.0,35.0,29.7,35.3,1.228,0.0497,False
25.62,93.2,289.0,3.5,34.8,180.0,0.0,-1.0,34.8,29.9,35.4,1.226,0.0498,False
25.62,93.21,347.0,3.5,34.6,180.0,0.0,-1.0,34.6,30.0,35.5,1.225,0.0498,False
25.62,93.22,419.0,3.5,34.4,180.0,0.0,-1.0,34.4,30.1,35.5,1.224,0.0499,False
25.62,93.23,380.0,3.5,34.2,180.0,0.0,-1.0,34.2,30.2,35.6,1.223,0.0499,False
25.62,93.24,472.0,3.5,34.1,180.0,0.0,-1.0,34.1,30.3,35.6,1.221,0.05,False
25.62,93.25,421.0,3.5,34.0,180.0,0.0,-1.0,34.0,30.3,35.6,1.22,0.05,False
25.62,93.26,390.0,3.5,33.9,180.0,0.0,-1.0,33.9,30.4,35.7,1.219,0.0501,False
25.62,93.27,379.0,3.5,33.9,180.0,0.0,-1.0,33.9,30.5,35.7,1.218,0.0501,False
25.62,93.28,380.0,3.5,33.8,180.0,0.0,-1.0,33.8,30.5,35.7,1.216,0.0502,False
25.62,93.29,416.0,3.5,33.8,180.0,0.0,-1.0,33.8,30.5,35.7,1.215,0.0502,False
25.63,92.7,634.0,3.5,31.6,180.0,0.0,-1.0,31.6,32.9,35.5,1.207,0.0506,False
25.63,92.71,606.0,3.5,31.6,180.0,0.0,-1.0,31.6,32.9,35.5,1.207,0.0506,False
25.63,92.72,545.0,3.5,31.6,180.0,0.0,-1.0,31.6,32.9,35.5,1.207,0.0506,False
25.63,92.73,552.0,3.5,31.6,180.0,0.0,-1.0,31.6,32.8,35.5,1.207,0.0506,False
25.63,92.74,362.0,3.5,31.6,180.0,0.0,-1.0,31.6,32.8,35.5,1.207,0.0506,False
25.63,92.75,328.0,3.5,31.7,180.0,0.0,-1.0,31.7,32.8,35.6,1.207,0.0506,False
25.63,92.76,217.0,3.5,31.7,180.0,0.0,-1.0,31.7,32.7,35.6,1.206,0.0506,False
25.63,92.77,277.0,3.5,31.8,180.0,0.0,-1.0,31.8,32.7,35.6,1.206,0.0506,False
25.63,92.78,319.0,3.5,31.8,180.0,0.0,-1.0,31.8,32.6,35.6,1.205,0.0507,False
25.63,92.79,262.0,3.5,31.9,180.0,0.0,-1.0,31.9,32.5,35.6,1.205,0.0507,False
25.63,92.8,256.0,3.5,32.0,180.0,0.0,-1.0,32.0,32.4,35.6,1.205,0.0507,False
25.63,92.81,250.0,3.5,32.0,180.0,0.0,-1.0,32.0,32.4,35.6,1.204,0.0507,False
25.63,92.82,264.0,3.5,32.0,180.0,0.0,-1.0,32.0,32.3,35.6,1.204,0.0507,False
25.63,92.83,200.0,3.5,32.1,180.0,0.0,-1.0,32.1,32.2,35.7,1.204,0.0507,False
25.63,92.84,225.0,3.5,32.1,180.0,0.0,-1.0,32.1,32.2,35.7,1.204,0.0507,False
25.63,92.85,175.0,3.5,32.1,180.0,0.0,-1.0,32.1,32.1,35.8,1.204,0.0507,False
25.63,92.86,200.0,3.5,32.1,180.0,0.0,-1.0,32.1,32.0,35.8,1.205,0.0507,False
25.63,92.87,166.0,3.5,32.1,180.0,0.0,-1.0,32.1,32.0,35.9,1.205,0.0507,False
25.63,92.88,173.0,3.5,32.1,180.0,0.0,-1.0,32.1,31.9,35.9,1.206,0.0506,False
25.63,92.89,214.0,3.5,32.1,180.0,0.0,-1.0,32.1,31.9,36.0,1.206,0.0506,False
25.63,92.9,193.0,3.5,32.1,180.0,0.0,-1.0,32.1,31.9,36.1,1.207,0.0506,False
25.63,92.91,209.0,3.5,32.1,180.0,0.0,-1.0,32.1,31.8,36.1,1.208,0.0505,False
25.63,92.92,180.0,3.5,32.0,180.0,0.0,-1.0,32.0,31.8,36.2,1.209,0.0505,False
25.63,92.93,190.0,3.5,32.0,180.0,0.0,-1.0,32.0,31.7,36.3,1.21,0.0505,False
25.63,92.94,197.0,3.5,31.9,180.0,0.0,-1.0,31.9,31.7,36.3,1.211,0.0504,False
25.63,92.95,140.0,3.5,31.9,180.0,0.0,-1.0,31.9,31.7,36.4,1.213,0.0503,False
25.63,92.96,154.0,3.5,31.9,180.0,0.0,-1.0,31.9,31.7,36.5,1.214,0.0503,False
25.63,92.97,157.0,3.5,31.9,180.0,0.0,-1.0,31.9,31.6,36.5,1.215,0.0502,False
25.63,92.98,170.0,3.5,31.9,180.0,0.0,-1.0,31.9,31.6,36.5,1.216,0.0502,False
25.63,92.99,182.0,3.5,31.9,180.0,0.0,-1.0,31.9,31.5,36.5,1.217,0.0502,False
25.63,93.0,192.0,3.5,32.0,180.0,0.0,-1.0,32.0,31.5,36.5,1.217,0.0502,False
25.63,93.01,243.0,3.5,32.1,180.0,0.0,-1.0,32.1,31.4,36.5,1.218,0.0501,False
25.63,93.02,282.0,3.5,32.2,180.0,0.0,-1.0,32.2,31.3,36.5,1.219,0.0501,False
25.63,93.03,293.0,3.5,32.4,180.0,0.0,-1.0,32.4,31.2,36.4,1.22,0.05,False
25.63,93.04,266.0,3.5,32.6,180.0,0.0,-1.0,32.6,31.1,36.3,1.22,0.05,False
25.63,93.05,216.0,3.5,32.8,180.0,0.0,-1.0,32.8,31.0,36.2,1.221,0.05,False
25.63,93.06,262.0,3.5,33.0,180.0,0.0,-1.0,33.0,30.8,36.1,1.222,0.05,False
25.63,93.07,258.0,3.5,33.3,180.0,0.0,-1.0,33.3,30.7,36.0,1.223,0.0499,False
25.63,93.08,300.0,3.5,33.6,180.0,0.0,-1.0,33.6,30.5,35.9,1.224,0.0499,False
25.63,93.09,290.0,3.5,34.0,180.0,0.0,-1.0,34.0,30.3,35.7,1.225,0.0498,False
25.63,93.1,250.0,3.5,34.4,180.0,0.0,-1.0,34.4,30.1,35.6,1.226,0.0498,False
25.63,93.11,310.0,3.5,34.7,180.0,0.0,-1.0,34.7,29.9,35.4,1.227,0.0498,False
25.63,93.12,334.0,3.5,35.1,180.0,0.0,-1.0,35.1,29.7,35.2,1.228,0.0497,False
25.63,93.13,415.0,3.5,35.4,180.0,0.0,-1.0,35.4,29.5,35.1,1.229,0.0497,False
25.63,93.14,395.0,3.5,35.6,180.0,0.0,-1.0,35.6,29.4,35.0,1.23,0.0496,False
25.63,93.15,309.0,3.5,35.6,180.0,0.0,-1.0,35.6,29.4,35.0,1.23,0.0496,False
25.63,93.16,269.0,3.5,35.6,180.0,0.0,-1.0,35.6,29.4,35.0,1.23,0.0496,False
25.63,93.17,304.0,3.5,35.4,180.0,0.0,-1.0,35.4,29.5,35.1,1.229,0.0497,False
25.63,93.18,290.0,3.5,35.2,180.0,0.0,-1.0,35.2,29.6,35.2,1.228,0.0497,False
25.63,93.19,225.0,3.5,35.0,180.0,0.0,-1.0,35.0,29.7,35.3,1.227,0.0498,False
25.63,93.2,244.0,3.5,34.8,180.0,0.0,-1.0,34.8,29.9,35.4,1.226,0.0498,False
25.63,93.21,298.0,3.5,34.6,180.0,0.0,-1.0,34.6,30.0,35.4,1.225,0.0498,False
25.63,93.22,301.0,3.5,34.4,180.0,0.0,-1.0,34.4,30.1,35.5,1.224,0.0499,False
25.63,93.23,419.0,3.5,34.3,180.0,0.0,-1.0,34.3,30.2,35.6,1.223,0.0499,False
25.63,93.24,506.0,3.5,34.1,180.0,0.0,-1.0,34.1,30.3,35.6,1.221,0.05,False
25.63,93.25,477.0,3.5,34.0,180.0,0.0,-1.0,34.0,30.3,35.6,1.22,0.05,False
25.63,93.26,427.0,3.5,34.0,180.0,0.0,-1.0,34.0,30.4,35.6,1.219,0.0501,False
25.63,93.27,382.0,3.5,33.9,180.0,0.0,-1.0,33.9,30.5,35.7,1.218,0.0501,False
25.63,93.28,374.0,3.5,33.8,180.0,0.0,-1.0,33.8,30.5,35.7,1.216,0.0502,False
25.64,92.71,615.0,3.5,31.7,180.0,0.0,-1.0,31.7,32.8,35.5,1.206,0.0506,False
25.64,92.72,494.0,3.5,31.7,180.0,0.0,-1.0,31.7,32.8,35.5,1.206,0.0506,False
25.64,92.73,507.0,3.5,31.7,180.0,0.0,-1.0,31.7,32.8,35.5,1.206,0.0506,False
25.64,92.74,369.0,3.5,31.7,180.0,0.0,-1.0,31.7,32.7,35.5,1.206,0.0506,False
25.64,92.75,363.0,3.5,31.7,180.0,0.0,-1.0,31.7,32.7,35.6,1.206,0.0506,False
25.64,92.76,297.0,3.5,31.8,180.0,0.0,-1.0,31.8,32.7,35.6,1.206,0.0506,False
25.64,92.77,235.0,3.5,31.8,180.0,0.0,-1.0,31.8,32.6,35.6,1.205,0.0507,False
25.64,92.78,261.0,3.5,31.9,180.0,0.0,-1.0,31.9,32.5,35.6,1.205,0.0507,False
25.64,92.79,291.0,3.5,31.9,180.0,0.0,-1.0,31.9,32.5,35.6,1.205,0.0507,False
25.64,92.8,254.0,3.5,32.0,180.0,0.0,-1.0,32.0,32.4,35.6,1.205,0.0507,False
25.64,92.81,241.0,3.5,32.0,180.0,0.0,-1.0,32.0,32.3,35.7,1.204,0.0507,False
25.64,92.82,263.0,3.5,32.0,180.0,0.0,-1.0,32.0,32.3,35.7,1.204,0.0507,False
25.64,92.83,186.0,3.5,32.1,180.0,0.0,-1.0,32.1,32.2,35.7,1.204,0.0507,False
25.64,92.84,155.0,3.5,32.1,180.0,0.0,-1.0,32.1,32.2,35.8,1.205,0.0507,False
25.64,92.85,161.0,3.5,32.1,180.0,0.0,-1.0,32.1,32.1,35.8,1.205,0.0507,False
25.64,92.86,175.0,3.5,32.1,180.0,0.0,-1.0,32.1,32.0,35.9,1.206,0.0506,False
25.64,92.87,183.0,3.5,32.1,180.0,0.0,-1.0,32.1,32.0,36.0,1.206,0.0506,False
25.64,92.88,180.0,3.5,32.0,180.0,0.0,-1.0,32.0,31.9,36.0,1.207,0.0506,False
25.64,92.89,197.0,3.5,32.0,180.0,0.0,-1.0,32.0,31.9,36.1,1.208,0.0505,False
25.64,92.9,171.0,3.5,31.9,180.0,0.0,-1.0,31.9,31.9,36.2,1.209,0.0505,False
25.64,92.91,197.0,3.5,31.9,180.0,0.0,-1.0,31.9,31.8,36.3,1.21,0.0505,False
25.64,92.92,208.0,3.5,31.8,180.0,0.0,-1.0,31.8,31.8,36.3,1.211,0.0504,False
25.64,92.93,177.0,3.5,31.8,180.0,0.0,-1.0,31.8,31.8,36.4,1.212,0.0504,False
25.64,92.94,122.0,3.5,31.7,180.0,0.0,-1.0,31.7,31.8,36.5,1.213,0.0503,False
25.64,92.95,128.0,3.5,31.7,180.0,0.0,-1.0,31.7,31.7,36.6,1.215,0.0502,False
25.64,92.96,154.0,3.5,31.7,180.0,0.0,-1.0,31.7,31.7,36.6,1.216,0.0502,False
25.64,92.97,153.0,3.5,31.6,180.0,0.0,-1.0,31.6,31.7,36.7,1.217,0.0502,False
25.64,92.98,138.0,3.5,31.6,180.0,0.0,-1.0,31.6,31.6,36.7,1.218,0.0501,False
25.64,92.99,178.0,3.5,31.7,180.0,0.0,-1.0,31.7,31.6,36.7,1.219,0.0501,False
25.64,93.0,190.0,3.5,31.7,180.0,0.0,-1.0,31.7,31.5,36.7,1.219,0.0501,False
25.64,93.01,233.0,3.5,31.8,180.0,0.0,-1.0,31.8,31.5,36.7,1.22,0.05,False
25.64,93.02,278.0,3.5,32.0,180.0,0.0,-1.0,32.0,31.4,36.6,1.22,0.05,False
25.64,93.03,229.0,3.5,32.2,180.0,0.0,-1.0,32.2,31.3,36.6,1.221,0.05,False
25.64,93.04,283.0,3.5,32.4,180.0,0.0,-1.0,32.4,31.2,36.5,1.221,0.05,False
25.64,93.05,250.0,3.5,32.6,180.0,0.0,-1.0,32.6,31.0,36.3,1.222,0.05,False
25.64,93.06,253.0,3.5,32.9,180.0,0.0,-1.0,32.9,30.9,36.2,1.223,0.0499,False
25.64,93.07,250.0,3.5,33.2,180.0,0.0,-1.0,33.2,30.7,36.1,1.223,0.0499,False
25.64,93.08,220.0,3.5,33.5,180.0,0.0,-1.0,33.5,30.5,35.9,1.224,0.0499,False
25.64,93.09,257.0,3.5,33.9,180.0,0.0,-1.0,33.9,30.3,35.8,1.225,0.0498,False
25.64,93.1,235.0,3.5,34.3,180.0,0.0,-1.0,34.3,30.1,35.6,1.226,0.0498,False
25.64,93.11,257.0,3.5,34.6,180.0,0.0,-1.0,34.6,29.9,35.4,1.227,0.0498,False
25.64,93.12,301.0,3.5,35.0,180.0,0.0,-1.0,35.0,29.7,35.3,1.228,0.0497,False
25.64,93.13,372.0,3.5,35.2,180.0,0.0,-1.0,35.2,29.6,35.2,1.229,0.0497,False
25.64,93.14,326.0,3.5,35.4,180.0,0.0,-1.0,35.4,29.5,35.1,1.229,0.0497,False
25.64,93.15,292.0,3.5,35.5,180.0,0.0,-1.0,35.5,29.5,35.1,1.229,0.0497,False
25.64,93.16,337.0,3.5,35.4,180.0,0.0,-1.0,35.4,29.5,35.1,1.229,0.0497,False
25.64,93.17,247.0,3.5,35.3,180.0,0.0,-1.0,35.3,29.5,35.1,1.229,0.0497,False
25.64,93.18,199.0,3.5,35.1,180.0,0.0,-1.0,35.1,29.7,35.2,1.228,0.0497,False
25.64,93.19,327.0,3.5,34.9,180.0,0.0,-1.0,34.9,29.8,35.3,1.227,0.0498,False
25.64,93.2,351.0,3.5,34.8,180.0,0.0,-1.0,34.8,29.9,35.4,1.226,0.0498,False
