source_name,source_link,event_id,event_date,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude,id,event_date_formatted,elevation,slope,aspect,clay_percent,sand_percent,silt_percent,bulk_density
Nagaland Post,http://nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA4NTE4Nw%3D%3D,7701,08/19/2015 03:00:00 PM,,Phesama,Over 200 vehicles were stranded along NH-29 Phesama landslide area for almost four hours on Wednesday.,Phesama,5km,landslide,continuous_rain,medium,above_road,0.0,0.0,,http://morungexpress.com/wp-content/uploads/2015/08/119.jpg,,glc,7701.0,India,IN,Nagaland,92113.0,Kohima,5.22778,05/27/2016 02:48:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,94.1051,25.6278,7701,2015-08-19,1196.6,46.67,299.0,32.1,29.9,38.1,1.25
Assam Times,http://www.assamtimes.org/node/14622,7706,08/19/2015 12:00:00 AM,,National Highway at Kuliang,"More landslide has complicated the surface communication in Ratachora, Tansen and Kuliang keeping a major portion of the National Highway blocked.",National Highway at Kuliang,5km,landslide,rain,medium,above_road,0.0,0.0,,,,glc,7706.0,India,IN,Meghalaya,55290.0,Karīmganj,22.56409,05/13/2016 01:41:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,92.3636,25.0728,7706,2015-08-19,886.7,44.89,184.5,35.0,28.8,36.2,1.25
E-PAO,http://e-pao.net/GP.asp?src=11..220815.aug15,7727,08/20/2015 06:00:00 PM,,between Phesama and Kuima in Nagaland,The situation has been worsened as another huge landslide occurred at the same place on Thursday at around 6 pm.,between Phesama and Kuima in Nagaland,5km,landslide,continuous_rain,medium,below_road,0.0,0.0,,http://www.nagalandpost.com/cms/newsimages/LCUAQPGXOFWSSAQYOWYK_resize.jpg,,glc,7727.0,India,IN,Nagaland,92113.0,Kohima,5.14863,05/27/2016 09:31:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,94.1057,25.6263,7727,2015-08-20,1102.7,46.75,80.4,31.3,31.3,37.3,1.25
Assam Times,http://www.assamtimes.org/node/14643,7728,08/22/2015 09:00:00 AM,,Natonal Highway in Jorabat area,Hundreds of vehicles have been remaining stranded on the Natonal Highway in Jorabat area where a huge hillock slipped on road the in the wee hours. It took several hours to clear the road. - See more at: http://www.assamtimes.org/node/14643#sthash.6wgmNZxM.dpuf,Natonal Highway in Jorabat area,5km,landslide,continuous_rain,medium,above_road,0.0,0.0,,,,glc,7728.0,India,IN,Assam,2000.0,Dispur,8.83912,05/27/2016 02:58:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,91.8806,26.1028,7728,2015-08-22,1227.8,39.72,317.1,36.5,20.4,43.1,1.25
Indian Express,http://indianexpress.com/article/india/india-others/several-houses-swept-away-in-mudslide-in-the-mizoram-town-of-phullen/,7778,08/26/2015 12:00:00 AM,,Phullen’s main road,"At least three houses have been swept away by a mudslide and several others vacated in a north-eastern Mizoram town, an official said Wednesday, the latest in several weather-related incidents that have damaged property and caused hardship in the remote state over the past one week.",Phullen’s main road,10km,mudslide,continuous_rain,medium,above_road,0.0,0.0,,,,glc,7778.0,India,IN,Mizoram,3962.0,Darlawn,22.71629,06/20/2016 05:38:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,93.0514,23.8447,7778,2015-08-26,1447.0,37.08,233.9,34.0,26.0,40.0,1.25
Indian Express,http://indianexpress.com/article/india/india-others/several-houses-swept-away-in-mudslide-in-the-mizoram-town-of-phullen/,7780,08/26/2015 12:00:00 AM,,Sailam village,"A few casualties have been reported, including a driver in his 20s who later died in a hospital after the vehicle he was driving was buried by a landslide near Sailam village, about 75 kms south of Aizawl, this past weekend.",Sailam village,5km,landslide,continuous_rain,medium,above_road,1.0,0.0,,,,glc,7780.0,India,IN,Mizoram,5963.0,Thenzawl,5.91871,06/20/2016 05:45:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,92.7878,23.3572,7780,2015-08-26,2049.5,37.73,214.6,38.6,16.8,44.6,1.25
Indian Express,http://indianexpress.com/article/india/india-others/mizoram-aizawl-houses-swept-away-graves-damaged-by-rain-and-landslide/,7836,08/27/2015 12:00:00 AM,,"National Highway 54, at Kawnpui town","National Highway 54, the state’s lifeline, has also been blocked in several places, including at Kawnpui town","National Highway 54, at Kawnpui town",10km,landslide,downpour,medium,above_road,0.0,0.0,,,,glc,7836.0,India,IN,Mizoram,11043.0,Sāitlaw,12.62554,06/24/2016 07:33:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,92.6724,24.042,7836,2015-08-27,1075.9,34.11,223.6,31.1,31.8,37.1,1.25
Indian Express,http://indianexpress.com/article/india/india-others/mizoram-aizawl-houses-swept-away-graves-damaged-by-rain-and-landslide/,7837,08/27/2015 12:00:00 AM,,three graveyards within Aizawl,"The landslides also damaged as many houses and dislodged, and in some cases swept away, about 160 graves in three graveyards within the city.",three graveyards within Aizawl,5km,landslide,downpour,medium,urban,0.0,0.0,,,,glc,7837.0,India,IN,Mizoram,265331.0,Aizawl,0.90676,06/24/2016 07:39:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,92.7265,23.7269,7837,2015-08-27,1383.2,42.6,124.2,33.5,27.0,39.5,1.25
The Times of India,http://timesofindia.indiatimes.com/city/guwahati/Landslide-cuts-off-Anjaw-district-food-prices-rise/articleshow/48715682.cms,7887,08/16/2015 12:00:00 AM,,Hawai,"The state's Anjaw district remains cut off from the rest of the state after a heavy landslide at Tiding Point, 88 km away from the district headquarters, blocked the road on August 16.",Hawai,50km,landslide,continuous_rain,medium,above_road,0.0,0.0,,,,glc,7887.0,India,IN,Arunachal Pradesh,0.0,Hawai,12.26381,06/28/2016 08:17:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,96.9262,27.8835,7887,2015-08-16,2699.5,34.95,360.0,37.0,18.0,45.0,1.25
E-Pao,http://e-pao.net/GP.asp?src=30..300815.aug15,7910,08/01/2015 12:00:00 AM,,Chandel,Khengjoy village under sub-division headquarter in Chandel district has remained totally cut-off after a major landslide that occurred on August 1 on a 3 km long road stretch from Kemdo to Maokot Khengjoi.,Chandel,10km,landslide,unknown,medium,above_road,0.0,0.0,,,,glc,7910.0,India,IN,Manipur,30418.0,Kakching,21.42769,06/29/2016 05:35:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,94.1146,24.3481,7910,2015-08-01,1660.6,45.75,23.8,35.6,22.8,41.6,1.25
The New Indian Express,http://www.newindianexpress.com/nation/Woman-Child-Killed-in-Assam-Landslide/2015/09/01/article3005012.ece,7923,09/01/2015 12:00:00 AM,,Amingaon,"A mother and her child were killed in a landslide at Amingaon area of Kamrup (Rural) district of Assam this morning, police said.  NDRF personnel from the nearby Changsari camp rushed to the spot and recovered their bodies from under a stone.  The woman has been identified as Sumita Khaklary and the child as Rashmi Khaklary.  The landslide occurred following heavy rainfall for the past few days.  A district official said that construction was banned in Kalipahar area but encroachment was continuing.  The matter would be investigated, he said.",Amingaon,10km,landslide,rain,medium,unknown,2.0,0.0,,,,glc,7923.0,India,IN,Assam,26388.0,Rangia,16.56364,06/29/2016 06:46:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,91.72137514,26.49349035,7923,2015-09-01,941.3,37.78,341.7,33.9,26.2,39.9,1.25
Assam Times,http://www.assamtimes.org/node/14780,7933,09/01/2015 12:00:00 AM,,Maligaon,"The incessant rains that lashed Guwahati and its adjoining areas are likely to result in landslide soon. Local residents in Amingaon, Thirteenth Mile, Nineth Mile, Maligaon areas fear the tragic rerun of landslide incidents in near future. The district administration has yet to keep the denizens on alert in view of the incessant rains to be followed by massive landslide. Notably, a woman and her 2 year old daughter died a tragic death when a huge rock slipped into the hut where they were sleeping in Amingaon area on Tuesday wee hours.",Maligaon,1km,rock_fall,rain,medium,unknown,2.0,0.0,,,,glc,7933.0,India,IN,Assam,17516.0,North Guwāhāti,4.7809,06/30/2016 01:12:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,91.6739,26.1868,7933,2015-09-01,1234.4,37.78,29.4,36.5,20.3,43.2,1.25
The Assam Tribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=sep0615/city053,7956,09/05/2015 12:00:00 AM,,Byrnihat,"Another landslide occurred in the 17th Mile area of Byrnihat today, blocking the four lanes of the Guwahati-Shillong Road (NH-40). The road on one side will be cleared by midnight, informed NHAI personnel. Clearance of the other side will be possible only tomorrow.",Byrnihat,1km,landslide,unknown,medium,above_road,0.0,0.0,,http://www.assamtribune.com/sep0615/city053.jpg,,glc,7956.0,India,IN,Meghalaya,2000.0,Dispur,11.90419,06/30/2016 02:50:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,91.8695,26.048,7956,2015-09-05,1063.4,41.93,82.3,36.3,25.9,37.8,1.25
The Indian Express,http://indianexpress.com/article/india/india-others/mizorams-power-lifeline-on-shaky-ground-after-landslip/,7972,08/28/2015 01:45:00 AM,,"Mizoram, India","A downpour was drenching the old building at 1.45am on August 28 when what seemed to be a tremor struck. Several glass panes on windows lining the western wall cracked and broke, as did parts of the concrete wall of the control room of the 132KV power sub-station at Zuangtui, on Aizawl’s eastern outskirts.","Mizoram, India",25km,landslide,downpour,large,unknown,0.0,0.0,,,,glc,7972.0,India,IN,Mizoram,5963.0,Thenzawl,15.9845,06/30/2016 04:21:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,92.8112,23.4495,7972,2015-08-28,1790.0,41.54,135.4,36.6,20.8,42.6,1.25
The Assam Tribune,http://www.assamtribune.com/scripts/detailsnew.asp?id=sep0815/oth058,8012,09/06/2015 03:00:00 PM,,"Umling, Meghalaya 793102, India","SHILLONG, Sept 7 - Traffic movement was disrupted on National Highway 40 (Guwahati-Shillong Road) on Sunday afternoon due to a massive landslide at Umling, Ri-Bhoi district. However, one lane has been cleared for traffic movement today. Vehicles were stranded for several hours at the Highway. Superintendent of Police, Ri-Bhoi district, GD Kharwanlang rushed to the spot and diverted light vehicles through a different route.  Light vehicles were directed from Byrnihat to Umden and onward towards Nongpoh and Shillong. Similarly, vehicles from Shillong were diverted to Umling-Sohkhwai route and then to 20 Mile. But heavy vehicles were stranded on the highway yesterday.  “Weather permitting we would be able to clear the other lane this evening or tomorrow,” Kharwanlang said over the phone from Nongpoh today.  It is also being advised that those travelling between Guwahati and Shillong can take the Shillong-Mairang- Patharkhmah-Rani route.","Umling, Meghalaya 793102, India",1km,landslide,unknown,medium,above_road,0.0,0.0,,,,glc,8012.0,India,IN,Meghalaya,14387.0,Nongpoh,7.75972,06/30/2016 05:24:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,91.8584,25.9703,8012,2015-09-06,1593.4,35.26,279.6,40.1,17.2,42.7,1.25
NYOOOZ,http://www.nyoooz.com/guwahati/515423/woman-killed-in-wall-collapse-after-landslide-in-guwahati,8222,06/22/2016 12:00:00 PM,,"Piyali Phukan Nagar, Guwahati, India","A woman was buried alive in Piyali Phukan Nagar in the city when the guard wall of her house collapsed after a landslide. No one else from her family was injured.The rescue official said Rukia's house was located just on the edge of a hill. ""After almost three hours of wroking through the debris, Rukia's body was found,"" an official of the rescue team said. The victim was identified as Rukia Khatun.The incident occurred around noon on Wednesday.Though an operation to extricate her began soon, she could not be saved. Around 120 families have been relocated and more than 50 others have been asked to shift.","Piyali Phukan Nagar, Guwahati, India",5km,mudslide,downpour,medium,natural_slope,1.0,0.0,,http://timesofindia.indiatimes.com/photo/52879646.cms,,glc,8222.0,India,IN,Assam,899094.0,Guwahati,3.88766,07/05/2016 02:46:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,91.7825,26.1961,8222,2016-06-22,669.1,31.79,330.8,31.5,31.6,36.9,1.25
The Northeast Today,http://thenortheasttoday.com/landslides-damage-houses-graves-in-aizawl/,8223,09/14/2015 03:10:00 AM,,"Aizawl, Mizoram, India","Landslides triggered by heavy downpour on Monday night have swept away two houses and damaged 39 graves in Aizawl. In Zemabawk neighbourhood in the eastern periphery of the city, two houses were carried away by landslide which also blocked the national highway 54, connecting Aizawl eastern parts of the state. There were no human casualties as family members of the two buildings managed to flee before the incident that took place around 3:10am this morning. The landslide also buried one maxicab and a truck parked on the roadside.","Aizawl, Mizoram, India",5km,landslide,downpour,large,above_road,0.0,0.0,,http://thenortheasttoday.com/wp-content/uploads/2015/09/11999911_1012700208774619_1460153118_n.gif,,glc,8223.0,India,IN,Mizoram,265331.0,Aizawl,0.6548,07/05/2016 02:49:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,92.7187,23.7348,8223,2015-09-14,2063.1,37.78,251.0,38.7,16.6,44.7,1.25
The Northeast Today,http://thenortheasttoday.com/landslides-damage-houses-graves-in-aizawl/,8224,09/14/2015 01:30:00 AM,,"Aizawl, Mizoram, India","Earlier around 1:30am, landslide damaged 39 graves at Republic Veng locality in the heart of the city. The landslide also blocked internal road of the locality. With this, landslides have damaged a total of 311 graves in four localities in Aizawl.","Aizawl, Mizoram, India",5km,landslide,downpour,medium,above_road,0.0,0.0,,http://thenortheasttoday.com/wp-content/uploads/2015/09/12033852_1012700228774617_1216798541_n.gif,,glc,8224.0,India,IN,Mizoram,265331.0,Aizawl,0.27245,07/05/2016 02:52:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,92.7187,23.7313,8224,2015-09-14,1668.5,35.36,132.1,35.7,22.6,41.7,1.25
The Hindu,http://www.thehindu.com/news/national/many-killed-in-arunachal-landslip/article8798739.ece,8237,07/01/2016 12:00:00 AM,,"Old Inspection Bungalow, Bhalukpong town, West Kameng, Arunachal Pradesh, India","At least five persons, including two women, were killed on Friday, while five others remained missing in a landslip that buried several houses in Arunachal Pradesh’s West Kameng district, which is being lashed by torrential rain.  The landslip occurred when a small hillock near the Old Inspection Bungalow caved in and buried several houses in Bhalukpong town, West Kameng district Superintendent of Police A. Koan said. While five bodies were retrieved from the debris, five others were still missing as rescue operation had to be suspended due to darkness.  Three rescued  The SP, who is camping at Bhalukpong to supervise rescue operations, said torrential rain in the past couple of days have triggered flood-like situation in the town bordering Assam.         Three persons have been rescued from the debris, but they have sustained serious injuries, he said.","Old Inspection Bungalow, Bhalukpong town, West Kameng, Arunachal Pradesh, India",1km,landslide,downpour,large,unknown,5.0,3.0,,,,glc,8237.0,India,IN,Arunachal Pradesh,18739.0,Rangāpāra,19.7667,07/05/2016 04:56:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,92.6351,27.0136,8237,2016-07-01,1205.4,44.65,186.1,29.5,33.8,36.7,1.25
Assam Times,http://www.assamtimes.org/node/15150,8339,09/23/2015 12:00:00 AM,,Kamakhya Temple,Surface communication remains heavily disrupted atop the Nilachal Hill when a huge rock collapsed on the road leading to the historic Kamakhya temple on Wednesday.It took several hours for PWD and forest officials to clear the road after the rock along with uprooted trees blocked a portion of the hillside road in the morning. There is no report of casualty. Local residents fear the repeat of more landslide in view of the non stopped rains during the last 48 hours. The authority have asked the residents in the hillock to come down to the safe places to avoid further disaster.Tourists from the far flung areas have been remaining stranded on way to the historic Kamakhya temple from early in the morning.,Kamakhya Temple,1km,landslide,continuous_rain,medium,above_road,0.0,0.0,,,,glc,8339.0,India,IN,Assam,17516.0,North Guwāhāti,3.77975,07/06/2016 12:43:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,91.7042,26.1666,8339,2015-09-23,601.7,38.99,148.1,30.9,33.0,36.1,1.25
The Northeast Today,http://www.northeasttoday.in/two-women-buried-alive-in-shillong-landslide/,8366,09/23/2015 03:00:00 PM,,"Shillong, Meghalaya, India","Two women were buried alive under a massive pile of debris following a landslide at Lamavilla area in Shillong, Meghalaya on Wednesday afternoon triggered by heavy rainfall over the past few days.  The incident occurred when a retaining wall collapsed onto the houses below. The deceased women have been identified as Meenu Thapa (40’s) and Karuna Shreshta (25). The deceased were tenants of one Bina Lama. A five-year-old child Aditya Shrestha sustained serious injuries and was rushed to the hospital.  Soon after the news of the landslide, a team from the State Disaster Response Force rushed to the spot and started relief works. Incidentally, Wednesday’s landslide comes exactly a year to the day when eight persons including a pregnant woman were buried alive following a massive landslide triggered by incessant rainfall in Mawbah locality in Shillong.  When contacted, East Khasi Hills Deputy Commissioner P.S. Dkhar said he has asked the Meghalaya Urban Development Authority to conduct an i","Shillong, Meghalaya, India",5km,landslide,downpour,medium,natural_slope,2.0,1.0,,,,glc,8366.0,India,IN,Meghalaya,132842.0,Shillong,1.85404,07/06/2016 02:37:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,91.893,25.583,8366,2015-09-23,1310.2,45.86,54.3,38.1,21.8,40.1,1.25
Hindustan Times,http://www.hindustantimes.com/india-news/two-killed-due-to-landslide-in-assam/story-iWPiQmWinCDc8gZotcTmFM.html,8684,07/07/2016 12:00:00 AM,,"Kamrup district, Assam, India","Two persons including a minor were killed and two others injured on Thursday due to a landslide in Assam’s Kamrup district.           Police said the incident took place at 11 Mile Area under Sonapur police station in the district. “A guard wall caved in on the house of Bishal Sharma due to landslide triggered by incessant rains since last night,” police said adding that while Bishal Sharma and his daughter Nanu Sharma (13) were killed on the spot, his wife Radha Sharma and another daughter Puja Sharma were injured during the incident.","Kamrup district, Assam, India",50km,landslide,continuous_rain,medium,retaining_wall,2.0,2.0,,,,glc,8684.0,India,IN,Assam,4713.0,Palāsbāri,24.91092,07/07/2016 08:34:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,91.3681,25.9611,8684,2016-07-07,1180.7,36.93,122.1,37.1,24.0,38.9,1.25
Eastern Mirror,http://www.easternmirrornagaland.com/landslide-hampers-nh-102-traffic-restored/,8900,07/07/2016 12:00:00 AM,,"Imphal-Ukhrul sector of National Highway 102, Manipur, India","Estimated Date. Heavy landslide along the busy Imphal-Ukhrul sector of the National Highway 102 hampered vehicular traffic along the route forcing passenger buses to stop normal services since the last four days.  However smaller-sized vehicles such as cars, vans and gypsies managed to cross the landslide-hit Finch Corner area, 65 km north of Imphal only after the Border Road Task Force (BRTF) machinery cleared the area this afternoon, reports from Ukhrul said.  Earlier in the morning, most of the residents of Ukhrul district who usually takes 2-3 hours, took 6 hours to reach Imphal town by exchanging their vehicles at the two ends of the landslide-hit Finch corner area, according to a resident.  The picturesque Finch Corner areas witnessed heavy landslide measuring around 150 metres following continuous rain in the areas since the last few days.  Sources reaching here said that the BRTF personnel were currently taking all out efforts to restore normal traffic along the highway.","Imphal-Ukhrul sector of National Highway 102, Manipur, India",25km,landslide,monsoon,large,above_road,0.0,0.0,,,,glc,8900.0,India,IN,Manipur,223523.0,Imphal,43.61406,07/11/2016 07:51:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,94.3136,25.0118,8900,2016-07-07,1349.5,32.61,87.2,33.2,27.5,39.2,1.25
